Order_Items_id,Order_id,Product_id,Product_name,Quantity,Sales,Profit,Order_Date,Region,Category,,,,,,,,,,,
1867,1767,2,Mouse,8,416,67.81,06-06-2022,East,Accessories,,,,,,,,,,,
1868,1768,8,Smartphone,3,1680,140.27,18-11-2023,South,Electronics,,,,,,,,,,,
1869,1769,2,Mouse,7,4340,383.9,27-08-2022,South,Accessories,,,,,,,,,,,
1870,1770,10,Laptop,9,7650,2130.82,16-01-2022,West,Electronics,,,,,,,,,,,
1871,1771,6,Smartwatch,8,6328,412.76,03-04-2024,West,Electronics,,,,,,,,,,,
1872,1772,9,Keyboard,2,1312,344,19-08-2022,West,Accessories,,,,,,,,,,,
1873,1773,4,Camera,9,8055,2300.17,21-01-2022,East,Electronics,,,,,,,,,,,
1874,1774,4,Camera,2,840,153.61,19-03-2022,South,Electronics,,,,,,,,,,,
1875,1775,3,Tablet,9,9423,2794.89,16-03-2023,South,Electronics,,,,,,,,,,,
1876,1776,7,Monitor,8,6520,1113.12,30-12-2023,North,Accessories,,,,,,,,,,,
1877,1777,10,Laptop,3,1950,116.12,20-10-2022,North,Electronics,,,,,,,,,,,
1878,1778,4,Camera,6,5928,1177.2,16-10-2023,South,Electronics,,,,,,,,,,,
1879,1779,4,Camera,7,4809,1418.72,29-07-2023,South,Electronics,,,,,,,,,,,
1880,1780,8,Smartphone,4,356,23.4,04-06-2023,West,Electronics,,,,,,,,,,,
1881,1781,10,Laptop,2,570,94.39,28-04-2023,South,Electronics,,,,,,,,,,,
1882,1782,7,Monitor,7,7791,907.96,13-05-2022,East,Accessories,,,,,,,,,,,
1883,1783,6,Smartwatch,4,4168,494.48,10-05-2024,East,Electronics,,,,,,,,,,,
1884,1784,3,Tablet,2,684,183.85,21-08-2023,North,Electronics,,,,,,,,,,,
1885,1785,8,Smartphone,7,3857,447.99,05-01-2024,East,Electronics,,,,,,,,,,,
1886,1786,4,Camera,5,3250,699.99,07-09-2024,North,Electronics,,,,,,,,,,,
1887,1787,1,Printer,6,1194,79.62,03-08-2023,North,Office,,,,,,,,,,,
1888,1788,10,Laptop,6,3486,320.91,07-05-2023,West,Electronics,,,,,,,,,,,
1889,1789,7,Monitor,7,1554,370.97,05-08-2022,West,Accessories,,,,,,,,,,,
1890,1790,6,Smartwatch,3,2601,463.36,19-07-2024,North,Electronics,,,,,,,,,,,
1891,1791,5,Headphones,4,3616,745.75,15-11-2022,West,Accessories,,,,,,,,,,,
1892,1792,2,Mouse,5,3350,986.33,01-02-2023,West,Accessories,,,,,,,,,,,
1893,1793,6,Smartwatch,5,2545,588.47,20-12-2023,South,Electronics,,,,,,,,,,,
1894,1794,7,Monitor,1,545,68.28,26-08-2024,East,Accessories,,,,,,,,,,,
1895,1795,2,Mouse,7,1470,178.85,19-12-2023,North,Accessories,,,,,,,,,,,
1896,1796,4,Camera,3,3126,870.95,30-11-2023,South,Electronics,,,,,,,,,,,
1897,1797,10,Laptop,3,1368,302.29,27-12-2024,West,Electronics,,,,,,,,,,,
1898,1798,5,Headphones,9,7083,1353.39,21-12-2024,East,Accessories,,,,,,,,,,,
1899,1799,1,Printer,2,1994,453.74,28-01-2024,East,Office,,,,,,,,,,,
1900,1800,4,Camera,4,4716,1084.16,03-09-2022,North,Electronics,,,,,,,,,,,
1901,1801,7,Monitor,1,975,125.85,29-02-2024,South,Accessories,,,,,,,,,,,
1902,1802,8,Smartphone,9,9891,1774.03,21-04-2023,West,Electronics,,,,,,,,,,,
1903,1803,6,Smartwatch,2,626,159.49,24-05-2024,South,Electronics,,,,,,,,,,,
1904,1804,7,Monitor,8,5632,1620.04,19-05-2024,East,Accessories,,,,,,,,,,,
1905,1805,1,Printer,3,2568,734.6,10-09-2024,West,Office,,,,,,,,,,,
1906,1806,3,Tablet,7,5285,629.07,12-09-2023,East,Electronics,,,,,,,,,,,
1907,1807,4,Camera,2,516,122.77,08-11-2023,East,Electronics,,,,,,,,,,,
1908,1808,7,Monitor,3,2139,503.08,31-05-2022,East,Accessories,,,,,,,,,,,
1909,1809,10,Laptop,9,8136,1923.89,05-01-2023,East,Electronics,,,,,,,,,,,
1910,1810,10,Laptop,5,2130,318.99,25-10-2024,West,Electronics,,,,,,,,,,,
1911,1811,5,Headphones,5,3445,202.15,01-04-2024,South,Accessories,,,,,,,,,,,
1912,1812,3,Tablet,8,5376,429.84,16-12-2024,East,Electronics,,,,,,,,,,,
1913,1813,1,Printer,6,3006,730.14,05-08-2023,West,Office,,,,,,,,,,,
1914,1814,5,Headphones,7,3941,1113.85,31-12-2022,North,Accessories,,,,,,,,,,,
1915,1815,7,Monitor,5,3350,389.95,10-03-2023,North,Accessories,,,,,,,,,,,
1916,1816,1,Printer,3,2019,265.44,05-05-2024,South,Office,,,,,,,,,,,
1917,1817,5,Headphones,8,2416,403.38,09-06-2022,North,Accessories,,,,,,,,,,,
1918,1818,7,Monitor,8,6160,684.71,13-05-2022,West,Accessories,,,,,,,,,,,
1919,1819,1,Printer,4,2796,682.65,07-04-2022,East,Office,,,,,,,,,,,
1920,1820,6,Smartwatch,7,7700,1573.41,19-12-2024,South,Electronics,,,,,,,,,,,
1921,1821,6,Smartwatch,5,2095,193.93,17-06-2024,West,Electronics,,,,,,,,,,,
1922,1822,4,Camera,5,5990,1548.62,25-09-2024,North,Electronics,,,,,,,,,,,
1923,1823,6,Smartwatch,2,1206,307.02,27-12-2024,North,Electronics,,,,,,,,,,,
1924,1824,6,Smartwatch,5,1330,285.78,15-03-2024,South,Electronics,,,,,,,,,,,
1925,1825,4,Camera,6,2706,766.68,25-07-2022,West,Electronics,,,,,,,,,,,
1926,1826,10,Laptop,3,426,50.8,14-01-2023,East,Electronics,,,,,,,,,,,
1927,1827,3,Tablet,1,414,50.26,13-11-2024,West,Electronics,,,,,,,,,,,
1928,1828,10,Laptop,5,5465,546.33,29-06-2024,East,Electronics,,,,,,,,,,,
1929,1829,3,Tablet,3,726,71.06,22-05-2024,South,Electronics,,,,,,,,,,,
1930,1830,6,Smartwatch,1,1001,225.75,30-04-2022,East,Electronics,,,,,,,,,,,
1931,1831,2,Mouse,9,7362,1866.65,16-02-2022,West,Accessories,,,,,,,,,,,
1932,1832,9,Keyboard,4,2284,576.59,14-05-2022,East,Accessories,,,,,,,,,,,
1933,1833,3,Tablet,4,2940,566.36,17-12-2022,East,Electronics,,,,,,,,,,,
1934,1834,1,Printer,4,3068,868.89,16-05-2023,South,Office,,,,,,,,,,,
1935,1835,8,Smartphone,3,3477,862.21,07-08-2024,North,Electronics,,,,,,,,,,,
1936,1836,6,Smartwatch,9,4014,204.48,04-08-2024,West,Electronics,,,,,,,,,,,
1937,1837,7,Monitor,8,7200,804.53,07-08-2024,North,Accessories,,,,,,,,,,,
1938,1838,6,Smartwatch,3,735,134.53,03-04-2024,West,Electronics,,,,,,,,,,,
1939,1839,7,Monitor,3,2964,446.54,31-01-2023,East,Accessories,,,,,,,,,,,
1940,1840,4,Camera,9,3699,276.07,25-03-2022,West,Electronics,,,,,,,,,,,
1941,1841,1,Printer,3,1563,221.62,14-05-2022,West,Office,,,,,,,,,,,
1942,1842,2,Mouse,2,124,32.27,13-07-2023,South,Accessories,,,,,,,,,,,
1943,1843,2,Mouse,2,416,71.68,03-07-2023,North,Accessories,,,,,,,,,,,
1944,1844,4,Camera,8,2624,294.24,07-03-2023,South,Electronics,,,,,,,,,,,
1945,1845,5,Headphones,4,1636,134.85,04-11-2024,East,Accessories,,,,,,,,,,,
1946,1846,5,Headphones,8,8200,1978.93,24-12-2023,East,Accessories,,,,,,,,,,,
1947,1847,2,Mouse,5,5615,715.58,10-03-2022,East,Accessories,,,,,,,,,,,
1948,1848,1,Printer,5,3085,413.52,30-09-2022,East,Office,,,,,,,,,,,
1949,1849,9,Keyboard,6,3198,913.76,07-12-2024,South,Accessories,,,,,,,,,,,
1950,1850,4,Camera,4,1848,374.66,13-02-2022,West,Electronics,,,,,,,,,,,
1951,1851,6,Smartwatch,4,652,116.06,11-04-2023,North,Electronics,,,,,,,,,,,
1952,1852,2,Mouse,6,2940,609.99,22-11-2022,South,Accessories,,,,,,,,,,,
1953,1853,5,Headphones,4,3912,454.89,29-05-2022,East,Accessories,,,,,,,,,,,
1954,1854,3,Tablet,8,9392,891.07,09-10-2022,South,Electronics,,,,,,,,,,,
1955,1855,7,Monitor,1,312,43.01,21-10-2022,West,Accessories,,,,,,,,,,,
1956,1856,10,Laptop,9,7731,1459.74,24-11-2023,East,Electronics,,,,,,,,,,,
1957,1857,3,Tablet,1,1081,229.32,23-06-2023,West,Electronics,,,,,,,,,,,
1958,1858,8,Smartphone,6,1926,393.01,16-08-2023,West,Electronics,,,,,,,,,,,
1959,1859,7,Monitor,3,936,88.51,26-07-2022,East,Accessories,,,,,,,,,,,
1960,1860,10,Laptop,9,8550,1970.98,29-12-2024,South,Electronics,,,,,,,,,,,
1961,1861,7,Monitor,4,2468,457.51,24-08-2023,North,Accessories,,,,,,,,,,,
1962,1862,3,Tablet,3,801,90.34,04-09-2023,West,Electronics,,,,,,,,,,,
1963,1863,10,Laptop,9,2655,701.11,03-01-2023,East,Electronics,,,,,,,,,,,
1964,1864,6,Smartwatch,8,3928,700.38,30-11-2023,West,Electronics,,,,,,,,,,,
1965,1865,7,Monitor,8,6488,1438.34,11-07-2024,East,Accessories,,,,,,,,,,,
1966,1866,5,Headphones,9,7695,1749.26,03-02-2024,West,Accessories,,,,,,,,,,,
1967,1867,5,Headphones,2,1856,468.19,19-07-2023,West,Accessories,,,,,,,,,,,
1968,1868,6,Smartwatch,7,1519,403.63,14-04-2022,North,Electronics,,,,,,,,,,,
1969,1869,3,Tablet,3,3549,996.05,19-01-2024,West,Electronics,,,,,,,,,,,
1970,1870,10,Laptop,3,1656,378.84,12-09-2024,East,Electronics,,,,,,,,,,,
1971,1871,9,Keyboard,7,812,175.55,24-08-2024,North,Accessories,,,,,,,,,,,
1972,1872,2,Mouse,5,3730,864.41,25-12-2022,North,Accessories,,,,,,,,,,,
1973,1873,7,Monitor,1,1161,210.87,24-12-2023,South,Accessories,,,,,,,,,,,
1974,1874,5,Headphones,3,2256,282.52,18-05-2022,North,Accessories,,,,,,,,,,,
1975,1875,7,Monitor,1,359,78.17,28-09-2024,East,Accessories,,,,,,,,,,,
1976,1876,5,Headphones,2,130,11.1,23-03-2024,East,Accessories,,,,,,,,,,,
1977,1877,2,Mouse,8,4248,831.54,26-09-2022,South,Accessories,,,,,,,,,,,
1978,1878,4,Camera,5,1825,221.47,04-10-2024,South,Electronics,,,,,,,,,,,
1979,1879,9,Keyboard,2,876,224.01,25-09-2024,East,Accessories,,,,,,,,,,,
1980,1880,4,Camera,9,9180,2752.84,03-01-2023,North,Electronics,,,,,,,,,,,
1981,1881,7,Monitor,5,1765,160.89,26-03-2024,West,Accessories,,,,,,,,,,,
1982,1882,7,Monitor,2,1504,164.51,06-10-2022,South,Accessories,,,,,,,,,,,
1983,1883,9,Keyboard,9,1881,430.78,30-06-2022,South,Accessories,,,,,,,,,,,
1984,1884,9,Keyboard,9,7425,1533.72,16-01-2022,East,Accessories,,,,,,,,,,,
1985,1885,3,Tablet,9,720,192.83,16-10-2022,East,Electronics,,,,,,,,,,,
1986,1886,8,Smartphone,5,2985,698.22,07-05-2024,West,Electronics,,,,,,,,,,,
1987,1887,10,Laptop,9,711,200.11,04-01-2022,North,Electronics,,,,,,,,,,,
1988,1888,1,Printer,6,6276,1396.25,13-08-2024,South,Office,,,,,,,,,,,
1989,1889,2,Mouse,7,7966,955.8,13-01-2023,East,Accessories,,,,,,,,,,,
1990,1890,5,Headphones,8,4200,854.89,14-03-2023,East,Accessories,,,,,,,,,,,
1991,1891,10,Laptop,7,455,80,17-05-2024,East,Electronics,,,,,,,,,,,
1992,1892,9,Keyboard,8,5040,465.36,15-10-2024,South,Accessories,,,,,,,,,,,
1993,1893,2,Mouse,1,856,87.69,11-09-2023,East,Accessories,,,,,,,,,,,
1994,1894,7,Monitor,5,5230,385.77,20-07-2023,West,Accessories,,,,,,,,,,,
1995,1895,10,Laptop,5,4635,769.03,19-03-2022,South,Electronics,,,,,,,,,,,
1996,1896,10,Laptop,6,5508,360.28,07-12-2024,East,Electronics,,,,,,,,,,,
1997,1897,8,Smartphone,1,258,27.01,06-06-2023,North,Electronics,,,,,,,,,,,
1998,1898,8,Smartphone,1,677,88.41,13-07-2023,East,Electronics,,,,,,,,,,,
1999,1899,7,Monitor,5,4545,755.05,10-07-2023,West,Accessories,,,,,,,,,,,
2000,1900,8,Smartphone,5,4370,1255.36,09-09-2024,South,Electronics,,,,,,,,,,,
2001,1901,9,Keyboard,3,372,57.51,06-01-2023,East,Accessories,,,,,,,,,,,
2002,1902,4,Camera,9,3177,629.96,05-09-2024,West,Electronics,,,,,,,,,,,
2003,1903,1,Printer,7,1659,127.48,19-04-2023,South,Office,,,,,,,,,,,
2004,1904,3,Tablet,3,3360,759.31,20-04-2023,South,Electronics,,,,,,,,,,,
2005,1905,8,Smartphone,2,1132,290.56,02-03-2023,West,Electronics,,,,,,,,,,,
2006,1906,6,Smartwatch,5,1815,468.62,05-10-2024,East,Electronics,,,,,,,,,,,
2007,1907,2,Mouse,1,459,125.19,11-11-2023,North,Accessories,,,,,,,,,,,
2008,1908,8,Smartphone,1,1128,73.74,15-11-2023,West,Electronics,,,,,,,,,,,
2009,1909,7,Monitor,6,1170,104.63,30-10-2024,East,Accessories,,,,,,,,,,,
2010,1910,6,Smartwatch,5,4420,380.69,01-08-2022,North,Electronics,,,,,,,,,,,
2011,1911,8,Smartphone,6,456,69.15,29-02-2024,West,Electronics,,,,,,,,,,,
2012,1912,3,Tablet,2,1458,154.79,25-02-2024,North,Electronics,,,,,,,,,,,
2013,1913,7,Monitor,7,2989,197.58,24-06-2024,West,Accessories,,,,,,,,,,,
2014,1914,4,Camera,4,3424,845.68,20-12-2024,North,Electronics,,,,,,,,,,,
2015,1915,2,Mouse,2,1226,124.25,14-10-2024,West,Accessories,,,,,,,,,,,
2016,1916,10,Laptop,8,6760,1097.63,16-11-2024,North,Electronics,,,,,,,,,,,
2017,1917,8,Smartphone,1,111,13.61,25-09-2023,West,Electronics,,,,,,,,,,,
2018,1918,1,Printer,5,3275,222.29,09-06-2023,North,Office,,,,,,,,,,,
2019,1919,5,Headphones,3,2508,498.69,08-09-2024,North,Accessories,,,,,,,,,,,
2020,1920,9,Keyboard,8,904,202.35,01-09-2024,South,Accessories,,,,,,,,,,,
2021,1921,1,Printer,3,1506,427.84,05-09-2024,West,Office,,,,,,,,,,,
2022,1922,8,Smartphone,3,987,97.01,23-10-2022,South,Electronics,,,,,,,,,,,
2023,1923,8,Smartphone,7,2968,728.94,29-01-2022,East,Electronics,,,,,,,,,,,
2024,1924,2,Mouse,5,4200,746.86,17-03-2022,South,Accessories,,,,,,,,,,,
2025,1925,6,Smartwatch,5,1645,313.66,16-01-2024,North,Electronics,,,,,,,,,,,
2026,1926,1,Printer,3,3282,492.59,25-11-2024,East,Office,,,,,,,,,,,
2027,1927,5,Headphones,9,4914,1160.45,13-02-2022,East,Accessories,,,,,,,,,,,
2028,1928,10,Laptop,6,3924,762.96,30-03-2023,North,Electronics,,,,,,,,,,,
2029,1929,5,Headphones,6,420,65.62,12-09-2023,South,Accessories,,,,,,,,,,,
2030,1930,1,Printer,4,1544,106.02,28-06-2024,West,Office,,,,,,,,,,,
2031,1931,5,Headphones,2,2046,233.47,29-08-2022,East,Accessories,,,,,,,,,,,
2032,1932,5,Headphones,2,1548,157.48,22-11-2023,West,Accessories,,,,,,,,,,,
2033,1933,9,Keyboard,4,3184,478.27,10-05-2023,North,Accessories,,,,,,,,,,,
2034,1934,1,Printer,5,3385,774.86,17-10-2024,South,Office,,,,,,,,,,,
2035,1935,7,Monitor,1,59,10.32,11-10-2023,North,Accessories,,,,,,,,,,,
2036,1936,7,Monitor,8,5976,1016.99,18-05-2024,South,Accessories,,,,,,,,,,,
2037,1937,2,Mouse,3,1791,122.5,30-01-2023,West,Accessories,,,,,,,,,,,
2038,1938,6,Smartwatch,2,1644,189.32,13-01-2023,West,Electronics,,,,,,,,,,,
2039,1939,3,Tablet,8,6584,544.62,17-05-2024,West,Electronics,,,,,,,,,,,
2040,1940,5,Headphones,5,1620,325.87,03-08-2022,East,Accessories,,,,,,,,,,,
2041,1941,2,Mouse,9,2736,407.22,06-02-2024,West,Accessories,,,,,,,,,,,
2042,1942,7,Monitor,4,1064,274.47,11-04-2024,South,Accessories,,,,,,,,,,,
2043,1943,4,Camera,7,2667,363.5,18-06-2024,South,Electronics,,,,,,,,,,,
2044,1944,5,Headphones,3,735,217.79,03-04-2023,South,Accessories,,,,,,,,,,,
2045,1945,10,Laptop,1,58,11.25,18-12-2024,East,Electronics,,,,,,,,,,,
2046,1946,4,Camera,7,3136,850.3,25-04-2023,South,Electronics,,,,,,,,,,,
2047,1947,2,Mouse,4,3936,374.34,17-09-2023,East,Accessories,,,,,,,,,,,
2048,1948,8,Smartphone,9,6102,947.91,23-11-2022,East,Electronics,,,,,,,,,,,
2049,1949,8,Smartphone,8,9408,552.44,17-05-2024,North,Electronics,,,,,,,,,,,
2050,1950,2,Mouse,9,7875,1243.56,14-12-2022,South,Accessories,,,,,,,,,,,
2051,1951,9,Keyboard,9,9900,576.8,13-10-2024,North,Accessories,,,,,,,,,,,
2052,1952,9,Keyboard,2,430,114.91,16-10-2024,North,Accessories,,,,,,,,,,,
2053,1953,2,Mouse,3,813,238.1,18-09-2023,South,Accessories,,,,,,,,,,,
2054,1954,4,Camera,4,4176,980.11,09-12-2023,South,Electronics,,,,,,,,,,,
2055,1955,4,Camera,4,3084,348.38,02-10-2023,South,Electronics,,,,,,,,,,,
2056,1956,2,Mouse,7,8008,1593.65,31-03-2022,West,Accessories,,,,,,,,,,,
2057,1957,6,Smartwatch,4,4608,963.5,12-06-2024,South,Electronics,,,,,,,,,,,
2058,1958,5,Headphones,4,4356,614.62,16-06-2024,West,Accessories,,,,,,,,,,,
2059,1959,1,Printer,1,566,169.17,04-09-2023,South,Office,,,,,,,,,,,
2060,1960,10,Laptop,7,945,75.21,02-12-2022,East,Electronics,,,,,,,,,,,
2061,1961,6,Smartwatch,4,2200,484.33,12-11-2022,North,Electronics,,,,,,,,,,,
2062,1962,2,Mouse,1,746,131.25,30-12-2024,North,Accessories,,,,,,,,,,,
2063,1963,7,Monitor,5,3505,678.18,06-12-2024,East,Accessories,,,,,,,,,,,
2064,1964,7,Monitor,5,4795,819.12,26-05-2024,East,Accessories,,,,,,,,,,,
2065,1965,7,Monitor,5,4590,650.05,20-10-2024,North,Accessories,,,,,,,,,,,
2066,1966,7,Monitor,4,2092,467.02,04-05-2023,North,Accessories,,,,,,,,,,,
2067,1967,2,Mouse,8,3568,334.13,09-05-2024,South,Accessories,,,,,,,,,,,
2068,1968,8,Smartphone,9,10404,2028.21,07-12-2023,West,Electronics,,,,,,,,,,,
2069,1969,1,Printer,9,7029,1005.58,10-12-2022,South,Office,,,,,,,,,,,
2070,1970,10,Laptop,8,664,126.6,21-11-2022,West,Electronics,,,,,,,,,,,
2071,1971,3,Tablet,3,1923,274,20-11-2024,West,Electronics,,,,,,,,,,,
2072,1972,1,Printer,7,2471,566.51,30-11-2022,West,Office,,,,,,,,,,,
2073,1973,8,Smartphone,2,258,64.12,03-01-2024,North,Electronics,,,,,,,,,,,
2074,1974,6,Smartwatch,9,1134,267.26,29-10-2024,East,Electronics,,,,,,,,,,,
2075,1975,5,Headphones,5,855,238.83,24-09-2024,East,Accessories,,,,,,,,,,,
2076,1976,6,Smartwatch,9,3231,670.85,09-04-2024,West,Electronics,,,,,,,,,,,
2077,1977,3,Tablet,7,3591,266.59,05-09-2024,South,Electronics,,,,,,,,,,,
2078,1978,4,Camera,2,254,20.48,03-02-2024,East,Electronics,,,,,,,,,,,
2079,1979,8,Smartphone,5,5930,1193.32,17-03-2023,South,Electronics,,,,,,,,,,,
2080,1980,5,Headphones,2,1344,297.99,15-07-2024,West,Accessories,,,,,,,,,,,
2081,1981,10,Laptop,1,920,98.31,20-03-2023,East,Electronics,,,,,,,,,,,
2082,1982,1,Printer,9,5454,385.51,28-08-2022,North,Office,,,,,,,,,,,
2083,1983,10,Laptop,8,9512,663.23,01-12-2022,West,Electronics,,,,,,,,,,,
2084,1984,2,Mouse,4,2972,827.46,21-01-2023,North,Accessories,,,,,,,,,,,
2085,1985,6,Smartwatch,3,3360,465.02,23-05-2024,West,Electronics,,,,,,,,,,,
2086,1986,3,Tablet,4,1004,240.13,24-10-2022,West,Electronics,,,,,,,,,,,
2087,1987,5,Headphones,2,1944,332.55,25-12-2024,West,Accessories,,,,,,,,,,,
2088,1988,7,Monitor,5,5055,1200.09,18-09-2023,East,Accessories,,,,,,,,,,,
2089,1989,6,Smartwatch,2,128,8.33,18-07-2022,West,Electronics,,,,,,,,,,,
2090,1990,8,Smartphone,3,633,163.03,09-03-2024,East,Electronics,,,,,,,,,,,
2091,1991,1,Printer,3,2523,506.7,14-12-2022,South,Office,,,,,,,,,,,
2092,1992,1,Printer,1,196,39.6,06-11-2023,West,Office,,,,,,,,,,,
2093,1993,1,Printer,9,4212,552.96,11-02-2022,East,Office,,,,,,,,,,,
2094,1994,7,Monitor,1,63,17.29,28-03-2024,North,Accessories,,,,,,,,,,,
2095,1995,2,Mouse,8,2752,394.66,02-07-2023,South,Accessories,,,,,,,,,,,
2096,1996,2,Mouse,3,1989,419.61,11-11-2024,West,Accessories,,,,,,,,,,,
2097,1997,10,Laptop,8,8032,466.19,09-03-2024,East,Electronics,,,,,,,,,,,
2098,1998,3,Tablet,6,3702,407.34,21-01-2022,South,Electronics,,,,,,,,,,,
2099,1999,6,Smartwatch,8,456,90.24,17-10-2022,East,Electronics,,,,,,,,,,,
2100,2000,4,Camera,7,5355,1143.16,10-02-2023,West,Electronics,,,,,,,,,,,
2101,2001,4,Camera,1,972,261.91,04-03-2024,West,Electronics,,,,,,,,,,,
2102,2002,5,Headphones,5,3290,797.82,08-01-2022,South,Accessories,,,,,,,,,,,
2103,2003,10,Laptop,1,735,139.31,24-11-2022,East,Electronics,,,,,,,,,,,
2104,2004,3,Tablet,3,3336,798.26,24-10-2024,North,Electronics,,,,,,,,,,,
2105,2005,9,Keyboard,3,2082,346.53,03-10-2022,West,Accessories,,,,,,,,,,,
2106,2006,9,Keyboard,2,1340,129.89,18-07-2024,East,Accessories,,,,,,,,,,,
2107,2007,10,Laptop,5,1160,227.13,13-03-2022,East,Electronics,,,,,,,,,,,
2108,2008,7,Monitor,4,1272,299.84,21-09-2024,East,Accessories,,,,,,,,,,,
2109,2009,1,Printer,3,2817,588.47,14-01-2022,West,Office,,,,,,,,,,,
2110,2010,7,Monitor,3,1464,264.67,05-03-2024,East,Accessories,,,,,,,,,,,
2111,2011,5,Headphones,1,307,60.51,13-02-2023,West,Accessories,,,,,,,,,,,
2112,2012,3,Tablet,6,5706,1306.92,01-10-2022,West,Electronics,,,,,,,,,,,
2113,2013,5,Headphones,1,1112,100.47,25-05-2024,North,Accessories,,,,,,,,,,,
2114,2014,9,Keyboard,1,1147,133.48,15-07-2023,West,Accessories,,,,,,,,,,,
2115,2015,10,Laptop,2,330,66.57,11-02-2023,North,Electronics,,,,,,,,,,,
2116,2016,7,Monitor,4,2176,250.89,12-07-2023,North,Accessories,,,,,,,,,,,
2117,2017,5,Headphones,7,7616,1317.79,19-03-2022,South,Accessories,,,,,,,,,,,
2118,2018,1,Printer,1,1091,258.3,16-07-2024,North,Office,,,,,,,,,,,
2119,2019,3,Tablet,2,1026,279.76,03-04-2024,East,Electronics,,,,,,,,,,,
2120,2020,3,Tablet,2,210,42.04,17-11-2024,West,Electronics,,,,,,,,,,,
2121,2021,1,Printer,2,180,10.78,17-09-2022,North,Office,,,,,,,,,,,
2122,2022,3,Tablet,4,380,72.88,12-09-2024,North,Electronics,,,,,,,,,,,
2123,2023,7,Monitor,8,7664,1580.55,13-08-2023,West,Accessories,,,,,,,,,,,
2124,2024,8,Smartphone,8,6056,1029.9,22-10-2022,East,Electronics,,,,,,,,,,,
2125,2025,2,Mouse,6,606,104.52,28-01-2022,North,Accessories,,,,,,,,,,,
2126,2026,7,Monitor,3,750,193.86,30-03-2024,North,Accessories,,,,,,,,,,,
2127,2027,1,Printer,2,1218,218.88,11-12-2024,East,Office,,,,,,,,,,,
2128,2028,10,Laptop,2,2162,355.45,26-03-2023,West,Electronics,,,,,,,,,,,
2129,2029,5,Headphones,9,2223,347.01,13-03-2023,East,Accessories,,,,,,,,,,,
2130,2030,8,Smartphone,7,4452,920.05,19-09-2023,West,Electronics,,,,,,,,,,,
2131,2031,1,Printer,1,184,50.19,08-02-2022,West,Office,,,,,,,,,,,
2132,2032,5,Headphones,3,288,77.38,05-04-2022,North,Accessories,,,,,,,,,,,
2133,2033,4,Camera,2,834,150.12,24-01-2024,West,Electronics,,,,,,,,,,,
2134,2034,9,Keyboard,5,4025,923.17,20-08-2023,East,Accessories,,,,,,,,,,,
2135,2035,5,Headphones,7,4732,1084.28,08-09-2023,West,Accessories,,,,,,,,,,,
2136,2036,5,Headphones,5,4025,407.72,19-05-2022,West,Accessories,,,,,,,,,,,
2137,2037,1,Printer,8,2416,500.93,15-07-2023,South,Office,,,,,,,,,,,
2138,2038,3,Tablet,7,1897,524.69,16-03-2024,North,Electronics,,,,,,,,,,,
2139,2039,2,Mouse,4,840,190.13,16-04-2022,East,Accessories,,,,,,,,,,,
2140,2040,2,Mouse,8,6600,360.45,02-01-2022,North,Accessories,,,,,,,,,,,
2141,2041,10,Laptop,2,2362,342.27,20-10-2022,West,Electronics,,,,,,,,,,,
2142,2042,5,Headphones,6,2958,577.27,04-02-2024,South,Accessories,,,,,,,,,,,
2143,2043,3,Tablet,1,477,56.49,22-03-2024,East,Electronics,,,,,,,,,,,
2144,2044,9,Keyboard,3,942,84.8,04-06-2022,North,Accessories,,,,,,,,,,,
2145,2045,4,Camera,2,2084,586.72,21-01-2023,East,Electronics,,,,,,,,,,,
2146,2046,3,Tablet,6,4584,473.37,16-08-2023,West,Electronics,,,,,,,,,,,
2147,2047,1,Printer,1,1118,319.28,28-05-2022,East,Office,,,,,,,,,,,
2148,2048,2,Mouse,9,4005,652.15,30-04-2024,North,Accessories,,,,,,,,,,,
2149,2049,6,Smartwatch,5,4610,1293.37,04-03-2024,East,Electronics,,,,,,,,,,,
2150,2050,9,Keyboard,1,551,86.84,14-10-2024,South,Accessories,,,,,,,,,,,
2151,2051,1,Printer,1,75,19.29,05-08-2022,West,Office,,,,,,,,,,,
2152,2052,2,Mouse,6,6576,1899.67,19-12-2023,South,Accessories,,,,,,,,,,,
2153,2053,1,Printer,6,6432,1410.52,26-03-2023,North,Office,,,,,,,,,,,
2154,2054,5,Headphones,7,7763,1444.27,08-08-2022,South,Accessories,,,,,,,,,,,
2155,2055,7,Monitor,7,2240,622.29,02-03-2024,East,Accessories,,,,,,,,,,,
2156,2056,5,Headphones,6,5298,1209.88,04-12-2022,East,Accessories,,,,,,,,,,,
2157,2057,6,Smartwatch,2,116,32.27,15-07-2023,North,Electronics,,,,,,,,,,,
2158,2058,3,Tablet,8,6728,1140.19,02-02-2022,East,Electronics,,,,,,,,,,,
2159,2059,7,Monitor,5,490,55.59,02-12-2022,North,Accessories,,,,,,,,,,,
2160,2060,7,Monitor,7,2765,699.86,26-01-2024,North,Accessories,,,,,,,,,,,
2161,2061,8,Smartphone,8,2680,598.97,21-04-2022,West,Electronics,,,,,,,,,,,
2162,2062,4,Camera,2,2174,335.37,19-08-2023,East,Electronics,,,,,,,,,,,
2163,2063,7,Monitor,9,5562,1258.12,11-04-2024,North,Accessories,,,,,,,,,,,
